id_animal,especie,idade_meses,ecc,tentativas_previas,indice_genetico_reprodutor,estacao,dias_pos_parto,fazenda,sucesso_prenhez
ANM_04056,Bovino,30,3.4,0,75,Seca,36,Fazenda_D,1
ANM_04057,Caprino,72,2.8,3,73,Chuva,206,Fazenda_A,1
ANM_04058,Bovino,92,2.9,0,76,Chuva,161,Fazenda_B,1
ANM_04059,Caprino,58,2.4,0,64,Chuva,135,Fazenda_B,1
ANM_04060,Caprino,28,2.9,0,77,Seca,157,Fazenda_D,1
ANM_04061,Bovino,17,2.3,0,60,Seca,245,Fazenda_B,0
ANM_04062,Bovino,19,2.9,2,88,Chuva,225,Fazenda_A,1
ANM_04063,Ovino,44,3.9,1,51,Seca,100,Fazenda_A,0
ANM_04064,Bovino,39,3.5,1,58,Chuva,248,Fazenda_A,1
ANM_04065,Caprino,17,4.4,2,99,Seca,233,Fazenda_B,0
ANM_04066,Bovino,103,3.5,1,94,Chuva,37,Fazenda_D,1
ANM_04067,Bovino,30,3.2,1,72,Seca,54,Fazenda_A,1
ANM_04068,Caprino,37,3.5,1,82,Seca,195,Fazenda_C,0
ANM_04069,Ovino,83,2.6,0,68,Chuva,77,Fazenda_D,1
ANM_04070,Caprino,41,1.6,0,62,Seca,134,Fazenda_B,1
ANM_04071,Bovino,29,3.7,1,63,Seca,37,Fazenda_A,1
ANM_04072,Ovino,24,1.8,0,81,Chuva,199,Fazenda_B,0
ANM_04073,Ovino,68,3.9,2,98,Chuva,177,Fazenda_A,1
ANM_04074,Ovino,33,3.6,0,71,Seca,56,Fazenda_B,1
ANM_04075,Ovino,41,2.5,2,69,Chuva,59,Fazenda_C,0
ANM_04076,Ovino,51,2.8,0,82,Chuva,25,Fazenda_B,1
ANM_04077,Bovino,48,3.1,0,54,Seca,98,Fazenda_B,1
ANM_04078,Bovino,41,2.5,0,69,Chuva,182,Fazenda_B,1
ANM_04079,Ovino,15,3.5,2,63,Chuva,173,Fazenda_A,0
ANM_04080,Bovino,89,3.5,0,76,Seca,124,Fazenda_D,1
ANM_04081,Ovino,21,2.1,1,75,Seca,110,Fazenda_B,0
ANM_04082,Bovino,34,2.5,1,81,Chuva,177,Fazenda_D,1
ANM_04083,Ovino,58,3.1,0,79,Chuva,94,Fazenda_A,1
ANM_04084,Ovino,41,3.9,3,76,Seca,135,Fazenda_B,0
ANM_04085,Bovino,119,3.6,0,75,Chuva,171,Fazenda_A,1
ANM_04086,Bovino,110,1.5,1,67,Chuva,141,Fazenda_D,1
ANM_04087,Bovino,64,2.9,0,94,Seca,74,Fazenda_A,1
ANM_04088,Ovino,61,3.4,0,72,Chuva,225,Fazenda_A,1
ANM_04089,Caprino,83,2.5,0,93,Chuva,234,Fazenda_D,0
ANM_04090,Bovino,57,2.5,1,96,Seca,28,Fazenda_A,1
ANM_04091,Ovino,71,2.6,2,73,Chuva,125,Fazenda_D,0
ANM_04092,Bovino,106,2.9,0,53,Chuva,81,Fazenda_D,1
ANM_04093,Bovino,101,2.4,0,90,Seca,130,Fazenda_B,1
ANM_04094,Caprino,31,3.6,3,52,Seca,165,Fazenda_B,0
ANM_04095,Bovino,100,2.5,0,92,Seca,70,Fazenda_A,1
ANM_04096,Bovino,105,2.4,0,79,Seca,122,Fazenda_A,1
ANM_04097,Bovino,60,2.8,0,96,Seca,38,Fazenda_A,1
ANM_04098,Bovino,93,4.1,0,65,Chuva,88,Fazenda_C,1
ANM_04099,Bovino,69,3.5,1,56,Chuva,136,Fazenda_C,1
ANM_04100,Bovino,51,3.5,2,88,Seca,101,Fazenda_B,1
ANM_04101,Ovino,17,3.3,0,71,Seca,142,Fazenda_D,1
ANM_04102,Bovino,80,2.4,1,90,Seca,52,Fazenda_C,1
ANM_04103,Ovino,21,2.7,1,80,Seca,127,Fazenda_C,0
ANM_04104,Bovino,14,2.5,0,98,Seca,185,Fazenda_D,1
ANM_04105,Bovino,20,3.9,0,62,Seca,32,Fazenda_A,1
ANM_04106,Ovino,7,3.3,1,90,Chuva,196,Fazenda_A,1
ANM_04107,Caprino,55,1.9,0,90,Seca,92,Fazenda_C,1
ANM_04108,Bovino,109,4.1,0,78,Chuva,109,Fazenda_C,1
ANM_04109,Caprino,79,2.9,2,77,Seca,200,Fazenda_D,0
ANM_04110,Ovino,35,3.6,1,93,Seca,148,Fazenda_D,1
ANM_04111,Ovino,32,3.8,3,68,Chuva,31,Fazenda_C,0
ANM_04112,Ovino,51,1.3,0,72,Seca,171,Fazenda_D,0
ANM_04113,Bovino,106,3.4,1,96,Chuva,148,Fazenda_A,0
ANM_04114,Bovino,115,2.9,1,99,Seca,87,Fazenda_B,1
ANM_04115,Ovino,77,1.4,3,57,Chuva,154,Fazenda_C,0
ANM_04116,Bovino,25,2.3,2,74,Chuva,135,Fazenda_B,0
ANM_04117,Caprino,38,2.8,3,87,Seca,111,Fazenda_D,0
ANM_04118,Bovino,33,3.7,3,87,Seca,248,Fazenda_B,1
ANM_04119,Bovino,64,3.0,0,84,Chuva,216,Fazenda_C,1
ANM_04120,Ovino,42,3.2,1,75,Seca,58,Fazenda_D,1
ANM_04121,Bovino,80,2.9,0,52,Chuva,51,Fazenda_B,1
ANM_04122,Ovino,7,3.9,1,51,Seca,196,Fazenda_A,1
ANM_04123,Ovino,33,3.5,3,54,Seca,178,Fazenda_C,0
ANM_04124,Caprino,46,3.2,0,69,Seca,127,Fazenda_C,1
ANM_04125,Ovino,20,2.3,0,61,Chuva,98,Fazenda_C,0
ANM_04126,Ovino,75,3.2,1,87,Seca,22,Fazenda_C,1
ANM_04127,Ovino,12,5.0,0,65,Seca,129,Fazenda_D,0
ANM_04128,Caprino,39,3.7,0,86,Chuva,194,Fazenda_A,1
ANM_04129,Bovino,68,2.6,0,87,Seca,130,Fazenda_A,1
ANM_04130,Bovino,32,4.4,0,85,Seca,34,Fazenda_B,1
ANM_04131,Bovino,90,2.6,1,95,Seca,70,Fazenda_C,1
ANM_04132,Bovino,42,3.6,0,78,Chuva,126,Fazenda_C,1
ANM_04133,Ovino,67,3.1,0,84,Chuva,229,Fazenda_B,1
ANM_04134,Ovino,76,3.2,3,98,Seca,232,Fazenda_D,0
ANM_04135,Ovino,30,3.3,1,86,Seca,221,Fazenda_A,1
ANM_04136,Bovino,36,2.9,0,70,Chuva,40,Fazenda_C,1
ANM_04137,Ovino,16,2.8,0,70,Chuva,237,Fazenda_B,1
ANM_04138,Bovino,67,2.2,1,77,Seca,60,Fazenda_A,1
ANM_04139,Ovino,47,2.3,0,55,Seca,139,Fazenda_B,0
ANM_04140,Ovino,55,3.3,1,69,Seca,22,Fazenda_B,0
ANM_04141,Bovino,30,2.6,1,85,Chuva,148,Fazenda_D,1
ANM_04142,Bovino,69,2.5,0,62,Chuva,168,Fazenda_A,1
ANM_04143,Bovino,58,5.0,2,89,Seca,222,Fazenda_C,0
ANM_04144,Caprino,36,4.8,0,60,Seca,99,Fazenda_A,0
ANM_04145,Caprino,50,3.5,0,73,Seca,118,Fazenda_D,1
ANM_04146,Ovino,80,3.6,3,68,Seca,168,Fazenda_C,0
ANM_04147,Bovino,68,2.5,0,72,Seca,124,Fazenda_A,1
ANM_04148,Bovino,32,2.3,1,80,Chuva,222,Fazenda_D,1
ANM_04149,Ovino,35,2.9,1,86,Seca,114,Fazenda_C,0
ANM_04150,Ovino,8,3.1,0,86,Chuva,196,Fazenda_C,0
ANM_04151,Bovino,49,3.6,3,52,Seca,84,Fazenda_B,1
ANM_04152,Bovino,32,1.8,0,83,Chuva,60,Fazenda_B,1
ANM_04153,Ovino,13,4.6,0,78,Chuva,243,Fazenda_D,1
ANM_04154,Bovino,39,3.3,2,52,Seca,86,Fazenda_C,1
ANM_04155,Bovino,92,2.0,0,64,Chuva,143,Fazenda_A,0
ANM_04156,Bovino,51,3.2,1,56,Seca,243,Fazenda_C,1
ANM_04157,Ovino,9,2.5,1,52,Chuva,61,Fazenda_D,0
ANM_04158,Caprino,72,2.4,0,96,Chuva,88,Fazenda_A,1
ANM_04159,Caprino,77,2.4,0,92,Seca,204,Fazenda_C,1
ANM_04160,Ovino,49,2.9,0,65,Chuva,190,Fazenda_A,1
ANM_04161,Ovino,68,4.6,2,94,Chuva,120,Fazenda_B,0
ANM_04162,Bovino,84,3.2,0,83,Chuva,159,Fazenda_A,0
ANM_04163,Ovino,30,3.6,0,69,Chuva,225,Fazenda_B,1
ANM_04164,Bovino,52,3.8,0,93,Seca,83,Fazenda_A,1
ANM_04165,Ovino,74,3.0,0,88,Chuva,127,Fazenda_B,1
ANM_04166,Bovino,106,2.3,1,82,Chuva,70,Fazenda_D,1
ANM_04167,Bovino,57,2.0,3,63,Chuva,92,Fazenda_A,0
ANM_04168,Bovino,18,2.8,0,91,Chuva,79,Fazenda_C,1
ANM_04169,Bovino,68,3.9,0,84,Seca,218,Fazenda_D,1
ANM_04170,Bovino,106,3.8,1,60,Seca,99,Fazenda_D,1
ANM_04171,Bovino,43,3.3,0,69,Chuva,175,Fazenda_A,1
ANM_04172,Caprino,35,3.4,2,79,Chuva,143,Fazenda_D,0
ANM_04173,Bovino,39,3.0,0,77,Chuva,218,Fazenda_B,1
ANM_04174,Ovino,32,2.8,0,64,Chuva,33,Fazenda_B,1
ANM_04175,Caprino,43,2.6,3,87,Chuva,179,Fazenda_A,0
ANM_04176,Caprino,59,2.1,0,99,Chuva,27,Fazenda_D,1
ANM_04177,Ovino,36,4.4,0,62,Chuva,46,Fazenda_C,1
ANM_04178,Caprino,9,3.2,0,96,Chuva,69,Fazenda_A,1
ANM_04179,Bovino,56,2.8,3,84,Chuva,206,Fazenda_A,0
ANM_04180,Bovino,20,4.4,1,96,Chuva,76,Fazenda_D,1
ANM_04181,Bovino,62,4.5,0,73,Seca,22,Fazenda_B,1
ANM_04182,Ovino,79,5.0,1,50,Seca,174,Fazenda_D,0
ANM_04183,Ovino,47,2.9,0,91,Seca,241,Fazenda_C,1
ANM_04184,Bovino,119,3.2,0,73,Seca,53,Fazenda_C,1
ANM_04185,Bovino,90,3.6,1,76,Seca,45,Fazenda_C,1
ANM_04186,Ovino,60,4.3,1,67,Chuva,248,Fazenda_C,0
ANM_04187,Bovino,82,3.1,0,75,Chuva,187,Fazenda_A,1
ANM_04188,Ovino,33,2.4,0,78,Seca,134,Fazenda_C,1
ANM_04189,Ovino,14,2.6,0,57,Chuva,105,Fazenda_C,1
ANM_04190,Ovino,38,3.9,1,93,Chuva,179,Fazenda_C,0
ANM_04191,Ovino,70,3.5,1,75,Seca,188,Fazenda_D,0
ANM_04192,Caprino,16,3.0,1,54,Chuva,149,Fazenda_B,1
ANM_04193,Bovino,26,2.9,1,82,Seca,130,Fazenda_B,1
ANM_04194,Ovino,69,3.0,1,89,Chuva,219,Fazenda_B,1
ANM_04195,Ovino,41,4.0,2,54,Seca,125,Fazenda_C,0
ANM_04196,Bovino,74,2.5,0,98,Chuva,154,Fazenda_D,0
ANM_04197,Bovino,67,2.3,0,96,Chuva,38,Fazenda_A,1
ANM_04198,Bovino,21,4.4,0,85,Seca,52,Fazenda_D,1
ANM_04199,Bovino,42,3.1,0,62,Chuva,21,Fazenda_A,1
ANM_04200,Ovino,47,3.0,1,66,Seca,214,Fazenda_D,0
ANM_04201,Caprino,36,3.6,2,62,Chuva,239,Fazenda_B,0
ANM_04202,Bovino,99,2.4,0,74,Chuva,225,Fazenda_B,0
ANM_04203,Bovino,34,3.6,2,51,Chuva,34,Fazenda_C,0
ANM_04204,Caprino,82,2.8,0,73,Seca,40,Fazenda_B,1
ANM_04205,Bovino,24,3.9,0,85,Seca,97,Fazenda_B,1
ANM_04206,Bovino,15,2.0,1,74,Chuva,78,Fazenda_B,1
ANM_04207,Ovino,56,3.4,0,83,Seca,123,Fazenda_D,1
ANM_04208,Ovino,47,2.9,0,61,Chuva,101,Fazenda_B,1
ANM_04209,Bovino,79,2.6,0,68,Chuva,137,Fazenda_A,1
ANM_04210,Bovino,111,3.6,2,99,Chuva,132,Fazenda_C,1
ANM_04211,Bovino,16,3.0,1,91,Seca,58,Fazenda_D,1
ANM_04212,Ovino,57,3.4,0,79,Chuva,39,Fazenda_A,1
ANM_04213,Ovino,74,4.0,0,86,Chuva,20,Fazenda_D,0
ANM_04214,Bovino,100,3.7,3,92,Chuva,92,Fazenda_B,1
ANM_04215,Ovino,31,2.3,0,50,Chuva,28,Fazenda_D,0
ANM_04216,Caprino,36,2.7,2,52,Seca,70,Fazenda_D,0
ANM_04217,Bovino,95,3.4,0,98,Seca,185,Fazenda_C,1
ANM_04218,Bovino,119,3.7,1,75,Seca,240,Fazenda_D,1
ANM_04219,Ovino,17,2.8,1,64,Chuva,34,Fazenda_D,1
ANM_04220,Bovino,106,3.2,0,95,Seca,103,Fazenda_C,1
ANM_04221,Bovino,30,3.2,1,96,Chuva,249,Fazenda_D,0
ANM_04222,Ovino,32,3.3,0,97,Chuva,60,Fazenda_D,1
ANM_04223,Caprino,29,2.3,1,77,Chuva,241,Fazenda_A,1
ANM_04224,Caprino,62,2.1,1,53,Seca,194,Fazenda_A,0
ANM_04225,Ovino,58,1.5,0,68,Chuva,173,Fazenda_D,0
ANM_04226,Ovino,54,3.2,1,73,Chuva,73,Fazenda_D,1
ANM_04227,Bovino,33,2.1,0,89,Seca,138,Fazenda_B,1
ANM_04228,Ovino,8,4.6,0,55,Seca,217,Fazenda_A,0
ANM_04229,Bovino,101,3.6,1,65,Chuva,186,Fazenda_B,0
ANM_04230,Bovino,44,2.3,0,81,Seca,36,Fazenda_D,0
ANM_04231,Ovino,33,3.9,0,79,Seca,217,Fazenda_B,0
ANM_04232,Ovino,8,3.9,0,84,Seca,147,Fazenda_B,1
ANM_04233,Bovino,91,4.0,0,57,Seca,111,Fazenda_C,1
ANM_04234,Caprino,10,2.5,0,54,Chuva,28,Fazenda_C,0
ANM_04235,Bovino,26,3.6,0,86,Chuva,238,Fazenda_D,0
ANM_04236,Bovino,113,4.0,1,61,Chuva,246,Fazenda_A,1
ANM_04237,Bovino,48,4.2,1,74,Chuva,65,Fazenda_D,1
ANM_04238,Ovino,78,2.0,2,82,Chuva,153,Fazenda_A,0
ANM_04239,Ovino,72,2.9,0,88,Chuva,215,Fazenda_C,1
ANM_04240,Bovino,19,2.5,1,73,Seca,35,Fazenda_A,1
ANM_04241,Ovino,37,4.4,1,60,Chuva,234,Fazenda_B,0
ANM_04242,Bovino,23,3.4,0,91,Seca,131,Fazenda_B,1
ANM_04243,Ovino,27,3.7,1,84,Seca,106,Fazenda_C,1
ANM_04244,Bovino,119,3.4,1,89,Seca,176,Fazenda_D,1
ANM_04245,Bovino,87,3.4,0,50,Seca,188,Fazenda_A,1
ANM_04246,Caprino,29,2.5,1,57,Seca,215,Fazenda_D,0
ANM_04247,Bovino,16,2.8,0,72,Seca,81,Fazenda_A,0
ANM_04248,Bovino,45,3.2,0,69,Chuva,123,Fazenda_C,0
ANM_04249,Ovino,26,2.6,0,81,Seca,139,Fazenda_B,1
ANM_04250,Caprino,80,2.5,2,60,Chuva,187,Fazenda_B,0
ANM_04251,Bovino,42,3.0,0,56,Chuva,209,Fazenda_A,1
ANM_04252,Bovino,118,2.7,0,79,Chuva,171,Fazenda_D,1
ANM_04253,Bovino,65,3.1,1,97,Seca,153,Fazenda_C,1
ANM_04254,Ovino,52,2.8,1,88,Chuva,59,Fazenda_C,1
ANM_04255,Bovino,47,2.6,1,62,Seca,217,Fazenda_D,1
ANM_04256,Ovino,67,2.5,0,91,Chuva,77,Fazenda_B,1
ANM_04257,Caprino,78,3.1,1,98,Chuva,161,Fazenda_D,1
ANM_04258,Bovino,84,3.7,0,52,Seca,97,Fazenda_B,0
ANM_04259,Bovino,83,3.6,0,56,Seca,192,Fazenda_A,1
ANM_04260,Bovino,24,2.0,0,92,Seca,130,Fazenda_C,1
ANM_04261,Bovino,95,3.7,1,62,Chuva,118,Fazenda_A,0
ANM_04262,Caprino,69,3.6,1,86,Chuva,25,Fazenda_D,1
ANM_04263,Bovino,34,3.7,1,74,Chuva,42,Fazenda_D,1
ANM_04264,Bovino,16,3.9,0,72,Seca,81,Fazenda_A,0
ANM_04265,Ovino,16,2.6,0,96,Seca,231,Fazenda_D,1
ANM_04266,Bovino,40,2.9,0,82,Seca,36,Fazenda_D,1
ANM_04267,Ovino,18,4.4,3,54,Chuva,103,Fazenda_D,0
ANM_04268,Bovino,20,4.3,0,81,Seca,131,Fazenda_C,1
ANM_04269,Caprino,23,3.0,0,79,Seca,217,Fazenda_C,1
ANM_04270,Caprino,71,3.5,1,80,Chuva,123,Fazenda_B,1
ANM_04271,Ovino,70,3.6,0,62,Chuva,144,Fazenda_C,1
ANM_04272,Caprino,32,4.3,2,91,Chuva,47,Fazenda_A,1
ANM_04273,Bovino,28,3.3,1,54,Seca,160,Fazenda_A,1
ANM_04274,Bovino,46,2.3,1,72,Chuva,176,Fazenda_C,1
ANM_04275,Ovino,68,2.8,0,50,Chuva,192,Fazenda_A,0
ANM_04276,Ovino,53,5.0,0,59,Chuva,39,Fazenda_D,0
ANM_04277,Bovino,108,2.2,0,99,Seca,205,Fazenda_C,0
ANM_04278,Bovino,48,3.1,0,76,Seca,228,Fazenda_B,1
ANM_04279,Bovino,78,4.7,1,57,Seca,136,Fazenda_B,1
ANM_04280,Bovino,85,2.5,0,52,Chuva,73,Fazenda_C,1
ANM_04281,Bovino,89,1.2,1,68,Seca,246,Fazenda_A,0
ANM_04282,Ovino,31,1.3,0,51,Chuva,128,Fazenda_C,0
ANM_04283,Bovino,70,2.5,1,98,Chuva,83,Fazenda_C,1
ANM_04284,Bovino,45,1.9,0,80,Chuva,71,Fazenda_B,1
ANM_04285,Ovino,69,3.8,0,97,Seca,248,Fazenda_D,1
ANM_04286,Ovino,18,3.3,0,59,Chuva,62,Fazenda_D,1
ANM_04287,Caprino,69,1.6,2,65,Chuva,106,Fazenda_C,0
ANM_04288,Ovino,83,2.0,0,86,Seca,37,Fazenda_B,1
ANM_04289,Bovino,105,4.0,0,69,Chuva,247,Fazenda_B,1
ANM_04290,Caprino,7,3.2,0,52,Seca,103,Fazenda_C,1
ANM_04291,Ovino,57,4.1,0,84,Chuva,73,Fazenda_C,1
ANM_04292,Bovino,83,3.9,1,83,Seca,79,Fazenda_C,1
ANM_04293,Ovino,14,2.3,1,70,Chuva,142,Fazenda_D,1
ANM_04294,Caprino,74,3.7,0,85,Chuva,90,Fazenda_C,1
ANM_04295,Bovino,18,3.5,0,81,Seca,247,Fazenda_B,1
ANM_04296,Bovino,102,1.7,0,67,Chuva,148,Fazenda_C,1
ANM_04297,Bovino,99,2.1,3,83,Chuva,132,Fazenda_B,0
ANM_04298,Bovino,105,4.8,0,87,Chuva,56,Fazenda_B,1
ANM_04299,Bovino,52,2.5,1,52,Seca,68,Fazenda_A,1
ANM_04300,Ovino,29,3.4,1,52,Seca,54,Fazenda_B,1
ANM_04301,Bovino,81,3.0,2,76,Chuva,124,Fazenda_A,1
ANM_04302,Caprino,58,3.2,2,51,Seca,214,Fazenda_C,0
ANM_04303,Ovino,10,3.0,0,52,Chuva,54,Fazenda_A,1
ANM_04304,Ovino,53,3.8,3,66,Seca,240,Fazenda_D,0
ANM_04305,Caprino,27,3.8,2,95,Seca,28,Fazenda_D,0
ANM_04306,Bovino,114,3.2,0,88,Chuva,184,Fazenda_D,1
ANM_04307,Bovino,69,2.5,1,87,Chuva,79,Fazenda_C,1
ANM_04308,Ovino,72,2.7,1,89,Chuva,75,Fazenda_B,1
ANM_04309,Caprino,65,2.0,1,68,Chuva,125,Fazenda_D,1
ANM_04310,Ovino,13,2.9,0,68,Chuva,130,Fazenda_A,1
ANM_04311,Bovino,62,1.9,1,93,Chuva,108,Fazenda_C,1
ANM_04312,Caprino,22,3.3,0,54,Chuva,31,Fazenda_C,1
ANM_04313,Bovino,30,3.3,1,54,Chuva,249,Fazenda_A,1
ANM_04314,Caprino,81,3.8,3,63,Chuva,90,Fazenda_A,1
ANM_04315,Caprino,40,2.2,1,76,Seca,90,Fazenda_C,0
ANM_04316,Bovino,46,2.3,0,98,Chuva,138,Fazenda_C,1
ANM_04317,Ovino,32,4.2,1,97,Seca,151,Fazenda_B,0
ANM_04318,Bovino,79,2.1,0,85,Seca,208,Fazenda_C,1
ANM_04319,Bovino,76,4.5,1,89,Seca,192,Fazenda_A,0
ANM_04320,Ovino,47,2.5,1,84,Seca,114,Fazenda_C,1
ANM_04321,Ovino,64,2.5,0,70,Seca,197,Fazenda_C,1
ANM_04322,Caprino,16,3.7,0,54,Chuva,69,Fazenda_A,1
ANM_04323,Ovino,21,3.5,1,73,Chuva,122,Fazenda_B,0
ANM_04324,Bovino,55,4.2,0,88,Seca,221,Fazenda_C,1
ANM_04325,Caprino,63,1.8,2,99,Chuva,195,Fazenda_D,0
ANM_04326,Caprino,23,3.5,0,73,Chuva,42,Fazenda_D,1
ANM_04327,Bovino,73,3.1,0,89,Chuva,109,Fazenda_A,1
ANM_04328,Caprino,15,2.3,1,92,Seca,234,Fazenda_A,1
ANM_04329,Bovino,49,4.4,1,95,Chuva,112,Fazenda_A,1
ANM_04330,Caprino,79,3.3,0,99,Seca,27,Fazenda_D,0
ANM_04331,Bovino,93,3.1,1,62,Seca,230,Fazenda_A,0
ANM_04332,Bovino,49,3.4,0,87,Seca,48,Fazenda_D,1
ANM_04333,Bovino,61,1.9,1,94,Chuva,190,Fazenda_B,1
ANM_04334,Ovino,57,2.2,0,50,Chuva,72,Fazenda_A,1
ANM_04335,Bovino,110,2.9,0,92,Seca,153,Fazenda_C,1
ANM_04336,Bovino,108,3.3,0,88,Seca,240,Fazenda_B,1
ANM_04337,Ovino,76,4.0,0,59,Chuva,43,Fazenda_D,1
ANM_04338,Caprino,80,2.5,0,51,Chuva,139,Fazenda_A,0
ANM_04339,Bovino,93,2.3,0,65,Seca,221,Fazenda_C,0
ANM_04340,Bovino,81,3.5,3,86,Chuva,143,Fazenda_D,0
ANM_04341,Bovino,35,3.0,0,65,Chuva,161,Fazenda_B,0
ANM_04342,Bovino,90,1.8,0,72,Seca,71,Fazenda_C,1
ANM_04343,Caprino,12,2.5,1,75,Chuva,89,Fazenda_B,1
ANM_04344,Caprino,32,3.0,0,65,Seca,23,Fazenda_A,1
ANM_04345,Ovino,81,3.0,0,76,Chuva,205,Fazenda_C,1
ANM_04346,Bovino,101,3.2,0,96,Seca,135,Fazenda_A,1
ANM_04347,Ovino,9,2.2,0,90,Seca,226,Fazenda_D,0
ANM_04348,Ovino,58,3.0,0,79,Chuva,56,Fazenda_D,1
ANM_04349,Caprino,80,3.8,0,82,Chuva,67,Fazenda_B,1
ANM_04350,Ovino,66,1.1,2,81,Seca,141,Fazenda_A,0
ANM_04351,Ovino,69,2.9,0,58,Seca,58,Fazenda_A,1
ANM_04352,Ovino,71,1.9,0,60,Seca,111,Fazenda_C,0
ANM_04353,Bovino,65,3.1,0,86,Chuva,85,Fazenda_D,1
ANM_04354,Caprino,82,2.0,0,55,Chuva,32,Fazenda_A,1
ANM_04355,Ovino,20,3.2,0,79,Chuva,213,Fazenda_A,1
ANM_04356,Ovino,78,4.2,1,89,Chuva,79,Fazenda_A,1
ANM_04357,Bovino,81,2.4,2,64,Chuva,145,Fazenda_D,0
ANM_04358,Ovino,34,2.5,1,97,Chuva,188,Fazenda_D,1
ANM_04359,Ovino,77,2.8,0,79,Chuva,51,Fazenda_D,1
ANM_04360,Bovino,23,3.3,3,67,Chuva,199,Fazenda_B,1
ANM_04361,Bovino,70,2.4,0,61,Chuva,152,Fazenda_D,0
ANM_04362,Ovino,72,2.8,0,53,Seca,214,Fazenda_D,1
ANM_04363,Ovino,56,2.6,0,65,Seca,85,Fazenda_D,1
ANM_04364,Ovino,20,2.8,1,72,Seca,97,Fazenda_C,1
ANM_04365,Bovino,29,3.3,0,60,Chuva,199,Fazenda_C,1
ANM_04366,Ovino,60,3.5,1,73,Seca,145,Fazenda_A,0
ANM_04367,Bovino,56,2.1,2,71,Seca,196,Fazenda_C,1
ANM_04368,Bovino,55,3.3,0,88,Chuva,48,Fazenda_B,1
ANM_04369,Bovino,94,5.0,1,64,Chuva,185,Fazenda_B,1
ANM_04370,Bovino,35,4.2,0,98,Chuva,89,Fazenda_A,1
ANM_04371,Bovino,81,2.7,0,64,Seca,245,Fazenda_A,1
ANM_04372,Bovino,32,3.2,0,59,Chuva,155,Fazenda_B,1
ANM_04373,Bovino,79,3.1,1,77,Seca,206,Fazenda_B,0
ANM_04374,Bovino,52,3.4,0,85,Seca,74,Fazenda_B,1
ANM_04375,Ovino,79,2.8,1,66,Seca,129,Fazenda_A,0
ANM_04376,Bovino,32,2.9,3,85,Chuva,21,Fazenda_B,0
ANM_04377,Bovino,29,2.6,2,71,Seca,173,Fazenda_A,0
ANM_04378,Caprino,60,3.9,0,72,Chuva,82,Fazenda_B,1
ANM_04379,Bovino,38,3.3,0,78,Chuva,36,Fazenda_B,1
ANM_04380,Ovino,24,3.3,0,71,Seca,78,Fazenda_C,0
ANM_04381,Bovino,36,4.0,1,60,Seca,107,Fazenda_B,1
ANM_04382,Bovino,98,4.0,3,85,Seca,242,Fazenda_A,0
ANM_04383,Ovino,17,3.8,1,93,Chuva,35,Fazenda_B,1
ANM_04384,Ovino,45,3.9,0,78,Seca,77,Fazenda_D,1
ANM_04385,Caprino,74,4.2,0,91,Seca,211,Fazenda_C,0
ANM_04386,Ovino,31,2.4,1,81,Seca,69,Fazenda_B,1
ANM_04387,Caprino,69,2.9,0,63,Chuva,232,Fazenda_B,1
ANM_04388,Bovino,109,3.6,0,67,Seca,249,Fazenda_D,0
ANM_04389,Bovino,43,2.5,2,87,Seca,173,Fazenda_D,1
ANM_04390,Bovino,58,2.8,0,86,Seca,36,Fazenda_D,0
ANM_04391,Bovino,103,3.2,0,83,Chuva,133,Fazenda_D,1
ANM_04392,Ovino,67,2.9,0,94,Seca,65,Fazenda_D,1
ANM_04393,Ovino,57,3.1,0,72,Chuva,125,Fazenda_D,1
ANM_04394,Bovino,111,2.3,1,81,Seca,146,Fazenda_B,0
ANM_04395,Caprino,15,3.1,0,95,Chuva,215,Fazenda_A,1
ANM_04396,Caprino,82,3.2,2,52,Chuva,69,Fazenda_B,0
ANM_04397,Bovino,15,4.2,0,92,Chuva,190,Fazenda_B,1
ANM_04398,Bovino,115,2.9,0,71,Seca,137,Fazenda_B,1
ANM_04399,Bovino,18,2.6,0,72,Seca,195,Fazenda_C,1
ANM_04400,Bovino,75,3.6,0,53,Seca,87,Fazenda_A,1
ANM_04401,Bovino,82,1.0,1,62,Chuva,166,Fazenda_A,0
ANM_04402,Ovino,58,2.9,1,81,Chuva,249,Fazenda_C,1
ANM_04403,Bovino,99,2.7,0,78,Seca,172,Fazenda_A,1
ANM_04404,Bovino,18,3.3,0,89,Chuva,219,Fazenda_C,1
ANM_04405,Caprino,65,4.0,1,89,Seca,165,Fazenda_B,1
ANM_04406,Ovino,74,4.2,0,94,Chuva,70,Fazenda_A,1
ANM_04407,Caprino,15,3.3,0,59,Seca,165,Fazenda_B,0
ANM_04408,Bovino,106,2.0,0,62,Seca,131,Fazenda_D,1
ANM_04409,Bovino,35,2.7,1,94,Chuva,205,Fazenda_B,1
ANM_04410,Ovino,33,2.8,0,66,Chuva,83,Fazenda_A,1
ANM_04411,Bovino,23,3.4,0,87,Chuva,218,Fazenda_B,1
ANM_04412,Bovino,93,3.1,1,51,Chuva,204,Fazenda_B,1
ANM_04413,Ovino,67,2.6,3,66,Chuva,164,Fazenda_C,0
ANM_04414,Ovino,57,2.2,0,93,Seca,78,Fazenda_A,1
ANM_04415,Bovino,23,2.5,0,75,Seca,214,Fazenda_B,0
ANM_04416,Bovino,19,2.5,0,87,Seca,233,Fazenda_C,1
